hotel,hotel_id,images-src,guests,bedroom,bath,price_per_night($),price_id,location,host,Hotel_rating,Hotel_ratingid,userName,userid,RatingbyUsers,userLocation,userCity,locationid,Comments,Crime Rate
Aesthetic | 1BR Gem | Wi-fI & Free Parking,143,https://a0.muscache.com/im/pictures/miso/Hosting-973335447063205807/original/65a36227-b75a-4201-a22c-94a90bf000e8.jpeg?im_w=720,2 guests ·,1 bedroom,1 bath,20,26,G-9,Hosted by Ramsha,4.89,38,Zainulabedin,1736,4,"Venice, Italy",Venice,102,"we enjoyed our stay, host was friendly, appartment was clean and nice...host needs to do some work on towels. 🙂",Low
Aesthetic | 1BR Gem | Wi-fI & Free Parking,143,https://a0.muscache.com/im/pictures/miso/Hosting-973335447063205807/original/65a36227-b75a-4201-a22c-94a90bf000e8.jpeg?im_w=720,2 guests ·,1 bedroom,1 bath,20,26,B-17,Hosted by Ramsha,4.89,38,Muzamil,1737,4,1 year on Airbnb,nill,1,"I had a really good time. The place was clean, just like in the pictures. The view and location were great, and the host was very nice.",medium
Aesthetic | 1BR Gem | Wi-fI & Free Parking,143,https://a0.muscache.com/im/pictures/miso/Hosting-973335447063205807/original/65a36227-b75a-4201-a22c-94a90bf000e8.jpeg?im_w=720,2 guests ·,1 bedroom,1 bath,20,26,B-17,Hosted by Ramsha,4.89,38,Salwa,1738,5,2 years on Airbnb,nill,1,It was Beautiful spacious apartment with amazing view from balcony. I had a wonderful stay for a week.,medium
Aesthetic | 1BR Gem | Wi-fI & Free Parking,143,https://a0.muscache.com/im/pictures/miso/Hosting-973335447063205807/original/65a36227-b75a-4201-a22c-94a90bf000e8.jpeg?im_w=720,2 guests ·,1 bedroom,1 bath,20,26,B-17,Hosted by Ramsha,4.89,38,Aiman,630,3,2 years on Airbnb,nill,1,"Amazing host! All the amenities are present, and the place is clean. The shops are all close by. I would highly recommend staying with family.",medium
Aesthetic | 1BR Gem | Wi-fI & Free Parking,143,https://a0.muscache.com/im/pictures/miso/Hosting-973335447063205807/original/65a36227-b75a-4201-a22c-94a90bf000e8.jpeg?im_w=720,2 guests ·,1 bedroom,1 bath,20,26,B-17,Hosted by Ramsha,4.89,38,Aamir,289,5,"Islamabad, Pakistan",Islamabad,46,"The host was extremely accomodating. The place is secure, quiet with wonderful views. I have stayed in lot of airbnbs but only experienced such views in centaurus apartments before. And this place is 1/3rd of price with the same views. Definetely come again 🩷",medium
Homely Vibes | 2 BHK Apartment | 20 mbps,144,https://a0.muscache.com/im/pictures/hosting/Hosting-716276536412747225/original/545da2fe-8829-4c0f-bea8-66862571e06a.jpeg?im_w=720,5 guests ·,2 bedrooms,2 baths,44,24,B-17,Hosted by Mustafa,4.89,38,Bilal,100,3,"Petaluma, California",Petaluma,103,"This was our first time to AirBnB a place in Islamabad and the experience went really well. Mustafa was very responsive and agreeable. His place was consistent with how it was shown and described in the listing. The location is a convenient walk from many restaurants, grocery stores and a mall.  We look forward to staying there in the future.",medium
Homely Vibes | 2 BHK Apartment | 20 mbps,144,https://a0.muscache.com/im/pictures/hosting/Hosting-716276536412747225/original/545da2fe-8829-4c0f-bea8-66862571e06a.jpeg?im_w=720,5 guests ·,2 bedrooms,2 baths,44,24,D-17,Hosted by Mustafa,4.89,38,Waleed,109,3,"Islamabad, Pakistan",Islamabad,46,"The stay was great and the place was amazing too. 
Checkin process can be improved.",medium
Homely Vibes | 2 BHK Apartment | 20 mbps,144,https://a0.muscache.com/im/pictures/hosting/Hosting-716276536412747225/original/545da2fe-8829-4c0f-bea8-66862571e06a.jpeg?im_w=720,5 guests ·,2 bedrooms,2 baths,44,24,D-17,Hosted by Mustafa,4.89,38,Shafiq,326,4,7 months on Airbnb,nill,1,Nice place to stay,medium
Homely Vibes | 2 BHK Apartment | 20 mbps,144,https://a0.muscache.com/im/pictures/hosting/Hosting-716276536412747225/original/545da2fe-8829-4c0f-bea8-66862571e06a.jpeg?im_w=720,5 guests ·,2 bedrooms,2 baths,44,24,D-17,Hosted by Mustafa,4.89,38,Shafiq,326,3,7 months on Airbnb,nill,1,Nice place and host,medium
Homely Vibes | 2 BHK Apartment | 20 mbps,144,https://a0.muscache.com/im/pictures/hosting/Hosting-716276536412747225/original/545da2fe-8829-4c0f-bea8-66862571e06a.jpeg?im_w=720,5 guests ·,2 bedrooms,2 baths,44,24,D-18,Hosted by Mustafa,4.89,38,Saad,83,4,3 years on Airbnb,nill,1,"Mustafa is THE best host I've ever had, always responsive and Asim was always available to help. The check in was easy and flexible and he is a very accommodating host. The place is very nice and safe, it's clean and genuinely felt like I was just at home. Just a cozy setup. Would absolutely use this again.",medium
Homely Vibes | 2 BHK Apartment | 20 mbps,144,https://a0.muscache.com/im/pictures/hosting/Hosting-716276536412747225/original/545da2fe-8829-4c0f-bea8-66862571e06a.jpeg?im_w=720,5 guests ·,2 bedrooms,2 baths,44,24,E-11,Hosted by Mustafa,4.89,38,Shehroz,303,4,"Lahore, Pakistan",Lahore,39,It was my second stay so loved it as always!,medium
Homely Vibes | 2 BHK Apartment | 20 mbps,144,https://a0.muscache.com/im/pictures/hosting/Hosting-716276536412747225/original/545da2fe-8829-4c0f-bea8-66862571e06a.jpeg?im_w=720,5 guests ·,2 bedrooms,2 baths,44,24,F-11,Hosted by Mustafa,4.89,38,Muhammad Farhan,956,3,"Lahore, Pakistan",Lahore,39,Nice place to stay for families . Host is very responsive. Value of money 👌,medium
Homely Vibes | 2 BHK Apartment | 20 mbps,144,https://a0.muscache.com/im/pictures/hosting/Hosting-716276536412747225/original/545da2fe-8829-4c0f-bea8-66862571e06a.jpeg?im_w=720,5 guests ·,2 bedrooms,2 baths,44,24,F-11,Hosted by Mustafa,4.89,38,Yasir,31,4,1 year on Airbnb,nill,1,Our stay was great with this Super host. I will recommend to other people as well. Cheers 🙂,medium
Homely Vibes | 2 BHK Apartment | 20 mbps,144,https://a0.muscache.com/im/pictures/hosting/Hosting-716276536412747225/original/545da2fe-8829-4c0f-bea8-66862571e06a.jpeg?im_w=720,5 guests ·,2 bedrooms,2 baths,44,24,F-11,Hosted by Mustafa,4.89,38,Kamran,14,3,"Edinburgh, United Kingdom",Edinburgh,82,Was staying at Mustafa’s place with my family. We had no issues/concerns. Thank you,medium
Homely Vibes | 2 BHK Apartment | 20 mbps,144,https://a0.muscache.com/im/pictures/hosting/Hosting-716276536412747225/original/545da2fe-8829-4c0f-bea8-66862571e06a.jpeg?im_w=720,5 guests ·,2 bedrooms,2 baths,44,24,F-11,Hosted by Mustafa,4.89,38,Asif,84,4,"Greater Manchester, United Kingdom",Greater Manchester,104,"Great place , very flexible check in , was delayed by 2 hours but wasn't a problem,  thank you and response time was instead 
thank you",medium
Homely Vibes | 2 BHK Apartment | 20 mbps,144,https://a0.muscache.com/im/pictures/hosting/Hosting-716276536412747225/original/545da2fe-8829-4c0f-bea8-66862571e06a.jpeg?im_w=720,5 guests ·,2 bedrooms,2 baths,44,24,G-10,Hosted by Mustafa,4.89,38,Zaki,414,4,"Lahore, Pakistan",Lahore,39,The apartment was great. However the building was not up to the mark unfortunately.,Low
Homely Vibes | 2 BHK Apartment | 20 mbps,144,https://a0.muscache.com/im/pictures/hosting/Hosting-716276536412747225/original/545da2fe-8829-4c0f-bea8-66862571e06a.jpeg?im_w=720,5 guests ·,2 bedrooms,2 baths,44,24,G-13,Hosted by Mustafa,4.89,38,Shehroz,303,4,"Lahore, Pakistan",Lahore,39,"The place seemed pretty good and quiet.
Felt look like home and the host was accommodating/nice enough to let us check-in early as we reached Islamabad earlier than our expected arrival time.
All the amenities were complete.",medium
Homely Vibes | 2 BHK Apartment | 20 mbps,144,https://a0.muscache.com/im/pictures/hosting/Hosting-716276536412747225/original/545da2fe-8829-4c0f-bea8-66862571e06a.jpeg?im_w=720,5 guests ·,2 bedrooms,2 baths,44,24,G-16,Hosted by Mustafa,4.89,38,Faisal,566,4,3 years on Airbnb,nill,1,Mustafa is a great host. There was some delay at my side but mustafa was accommodating. Apologies for that.,medium
Homely Vibes | 2 BHK Apartment | 20 mbps,144,https://a0.muscache.com/im/pictures/hosting/Hosting-716276536412747225/original/545da2fe-8829-4c0f-bea8-66862571e06a.jpeg?im_w=720,5 guests ·,2 bedrooms,2 baths,44,24,G-16,Hosted by Mustafa,4.89,38,Ali,67,4,2 years on Airbnb,nill,1,Great place to stay in town,medium
Homely Vibes | 2 BHK Apartment | 20 mbps,144,https://a0.muscache.com/im/pictures/hosting/Hosting-716276536412747225/original/545da2fe-8829-4c0f-bea8-66862571e06a.jpeg?im_w=720,5 guests ·,2 bedrooms,2 baths,44,24,G-16,Hosted by Mustafa,4.89,38,Mirza,980,4,"Gilbert, Arizona",Gilbert,105,"The place is very nice and, for the most part, very clean.This place is centrally located in the heart of Islamabad.Markaz is actually across the street.
I recommend Mustafa to add some lights in the kitchen. 
All the kitchen supplies were fully stocked and very safe as they were located in an isolated part of the building.
I would definitely stay here again in the future.
The building is Earth quake proof .",medium
Homely Vibes | 2 BHK Apartment | 20 mbps,144,https://a0.muscache.com/im/pictures/hosting/Hosting-716276536412747225/original/545da2fe-8829-4c0f-bea8-66862571e06a.jpeg?im_w=720,5 guests ·,2 bedrooms,2 baths,44,24,H-13,Hosted by Mustafa,4.89,38,Alamgir,1739,5,"Stuttgart, Germany",Stuttgart,106,"Good stay overall the only problem I had was that cleaning was only surface level. Drawers and cabinets were not usable because of excessive dust and some of them even had trash in them. 
on the plus side the place is well furnished and the beds are really comfortable.",medium
Homely Vibes | 2 BHK Apartment | 20 mbps,144,https://a0.muscache.com/im/pictures/hosting/Hosting-716276536412747225/original/545da2fe-8829-4c0f-bea8-66862571e06a.jpeg?im_w=720,5 guests ·,2 bedrooms,2 baths,44,24,H-13,Hosted by Mustafa,4.89,38,Muhammad,0,5,"Islamabad, Pakistan",Islamabad,46,"Good stay, good host.",medium
Homely Vibes | 2 BHK Apartment | 20 mbps,144,https://a0.muscache.com/im/pictures/hosting/Hosting-716276536412747225/original/545da2fe-8829-4c0f-bea8-66862571e06a.jpeg?im_w=720,5 guests ·,2 bedrooms,2 baths,44,24,I-10,Hosted by Mustafa,4.89,38,Zohaib,207,5,"Islamabad, Pakistan",Islamabad,46,very cozy  place . stayed there for a day and I really enjoyed mustafa place. host was very cooperative and caretaker  was also good 👍,medium
Homely Vibes | 2 BHK Apartment | 20 mbps,144,https://a0.muscache.com/im/pictures/hosting/Hosting-716276536412747225/original/545da2fe-8829-4c0f-bea8-66862571e06a.jpeg?im_w=720,5 guests ·,2 bedrooms,2 baths,44,24,I-10,Hosted by Mustafa,4.89,38,Ali,67,4,2 years on Airbnb,nill,1,A very neat and clean place with a good environment and neighbourhood. You can find all amenities nearby.,medium
Homely Vibes | 2 BHK Apartment | 20 mbps,144,https://a0.muscache.com/im/pictures/hosting/Hosting-716276536412747225/original/545da2fe-8829-4c0f-bea8-66862571e06a.jpeg?im_w=720,5 guests ·,2 bedrooms,2 baths,44,24,I-10,Hosted by Mustafa,4.89,38,Iftikhar,538,5,"England, United Kingdom",England,56,"great place to stay in Islamabad with family.  nice clean apartment, very quietand peacful.  AC/Heaters in all rooms.  secure underground parking. 
good location.",medium
Homely Vibes | 2 BHK Apartment | 20 mbps,144,https://a0.muscache.com/im/pictures/hosting/Hosting-716276536412747225/original/545da2fe-8829-4c0f-bea8-66862571e06a.jpeg?im_w=720,5 guests ·,2 bedrooms,2 baths,44,24,I-10,Hosted by Mustafa,4.89,38,Fatimah,1004,4,Pakistan,Pakistan,8,"Mustafa's place is ideal if you are in town for a few days or for longer. This time around I only needed it for a day, as me and my friends pass by Islamabad on our way up north. But I can totally see myself soaking in the beautiful city of Islamabad and staying for a week there, too. 
They have a seamless check-in process. Asim the helper showed us in and made sure the entirety of our stay everything was taken care it. The apartment was spotless which never happens on Airbnb in my experience. Unless you are outside Pakistan. :D 
Glad to see local businesses keeping the standard high. Highly recommend it for females, singles, couples, and friends.",medium
Homely Vibes | 2 BHK Apartment | 20 mbps,144,https://a0.muscache.com/im/pictures/hosting/Hosting-716276536412747225/original/545da2fe-8829-4c0f-bea8-66862571e06a.jpeg?im_w=720,5 guests ·,2 bedrooms,2 baths,44,24,I-11,Hosted by Mustafa,4.89,38,Muhammad,0,5,"Antalya, Turkey",Antalya,107,My stay was a 5 day and it went all perfect,medium
Homely Vibes | 2 BHK Apartment | 20 mbps,144,https://a0.muscache.com/im/pictures/hosting/Hosting-716276536412747225/original/545da2fe-8829-4c0f-bea8-66862571e06a.jpeg?im_w=720,5 guests ·,2 bedrooms,2 baths,44,24,I-11,Hosted by Mustafa,4.89,38,Anas,565,3,2 years on Airbnb,nill,1,Everything was perfect,medium
Homely Vibes | 2 BHK Apartment | 20 mbps,144,https://a0.muscache.com/im/pictures/hosting/Hosting-716276536412747225/original/545da2fe-8829-4c0f-bea8-66862571e06a.jpeg?im_w=720,5 guests ·,2 bedrooms,2 baths,44,24,I-11,Hosted by Mustafa,4.89,38,Sadaf,1235,3,2 years on Airbnb,nill,1,A super clean and thoughtfully arranged and decorated apartment for guests. Asim the caretaker and Mustafa the host both are very responsive and friendly. 👍👍👍,medium
1 bed apt in ISB F-10 ground floor,145,https://a0.muscache.com/im/pictures/699323ed-6c52-4da7-8050-9ebc9e9d75c0.jpg?im_w=720,2 guests ·,1 bedroom,1 bath,39,11,I-11,Hosted by Homtel Signature Suites,4.75,40,Ali,67,4,2 years on Airbnb,nill,1,Very elegant place …. Best environment good place to stay with your family,medium
1 bed apt in ISB F-10 ground floor,145,https://a0.muscache.com/im/pictures/699323ed-6c52-4da7-8050-9ebc9e9d75c0.jpg?im_w=720,2 guests ·,1 bedroom,1 bath,39,11,I-14,Hosted by Homtel Signature Suites,4.75,40,Jaffar,534,3,2 years on Airbnb,nill,1,"I liked the location, responsive host and spacious lounge.",medium
1 bed apt in ISB F-10 ground floor,145,https://a0.muscache.com/im/pictures/699323ed-6c52-4da7-8050-9ebc9e9d75c0.jpg?im_w=720,2 guests ·,1 bedroom,1 bath,39,11,I-14,Hosted by Homtel Signature Suites,4.75,40,Sundas,903,4,"Dubai, United Arab Emirates",Dubai,37,"Excellent stay, nice cozy place",medium
1 bed apt in ISB F-10 ground floor,145,https://a0.muscache.com/im/pictures/699323ed-6c52-4da7-8050-9ebc9e9d75c0.jpg?im_w=720,2 guests ·,1 bedroom,1 bath,39,11,I-14,Hosted by Homtel Signature Suites,4.75,40,Zia,52,5,4 years on Airbnb,nill,1,Had a wonderful stay at Asfand’s place.,medium
1 bed apt in ISB F-10 ground floor,145,https://a0.muscache.com/im/pictures/699323ed-6c52-4da7-8050-9ebc9e9d75c0.jpg?im_w=720,2 guests ·,1 bedroom,1 bath,39,11,I-14,Hosted by Homtel Signature Suites,4.75,40,Usman,39,3,2 years on Airbnb,nill,1,Great host and the apartment was also very nice and comfortable.,medium
1 bed apt in ISB F-10 ground floor,145,https://a0.muscache.com/im/pictures/699323ed-6c52-4da7-8050-9ebc9e9d75c0.jpg?im_w=720,2 guests ·,1 bedroom,1 bath,39,11,I-14,Hosted by Homtel Signature Suites,4.75,40,Ahmed,73,3,"Rawalpindi, Pakistan",Rawalpindi,55,"Host is cooperative, location is quite pleasent",medium
1 bed apt in ISB F-10 ground floor,145,https://a0.muscache.com/im/pictures/699323ed-6c52-4da7-8050-9ebc9e9d75c0.jpg?im_w=720,2 guests ·,1 bedroom,1 bath,39,11,I-14,Hosted by Homtel Signature Suites,4.75,40,Ahmed,73,5,3 years on Airbnb,nill,1,"Great place to stay. Apartment is centrally located with market on walking distance. Apartment is modern, clean and spacious. As it is located on ground floor it’s very easily accessible and is ideal for families. Security presence is good. Host was cooperative and friendly and the caretaker was really helpful. Would recommend this property",medium
1 bed apt in ISB F-10 ground floor,145,https://a0.muscache.com/im/pictures/699323ed-6c52-4da7-8050-9ebc9e9d75c0.jpg?im_w=720,2 guests ·,1 bedroom,1 bath,39,11,F-6/1,Hosted by Homtel Signature Suites,4.75,40,Ali,67,5,3 years on Airbnb,nill,1,"Its was the most clean and beautiful property i have ever stayed in Islamabad 
I’ll prefer to stay at this property in future 
And recommend my friends too",Low
Spacious 1 BR Apartment Bahria | free WiFi+Netflix,146,https://a0.muscache.com/im/pictures/54e5ca52-57eb-498f-a6bc-3749334516c5.jpg?im_w=720,4 guests ·,1 bedroom,· 2.5 baths,34,14,F-6/1,Hosted by Wyne,4.63,36,Khadija,685,3,3 years on Airbnb,nill,1,"We liked the place. Fitted the description for the most part. It was spacious and peaceful. Check in was easy. 
There's a couple of things that could be improved. The apartment needs to be thoroughly cleaned, because there were stains on the furniture and counters. Netflix wasn't included. Also we couldn't find games for the xbox.
But apart from that, i appreciate that the whole process was smooth and private. And the apartment itself was cute and cozy, so plus points for that.",Low
Spacious 1 BR Apartment Bahria | free WiFi+Netflix,146,https://a0.muscache.com/im/pictures/54e5ca52-57eb-498f-a6bc-3749334516c5.jpg?im_w=720,4 guests ·,1 bedroom,· 2.5 baths,34,14,F-6/1,Hosted by Wyne,4.63,36,Zeshan,1500,5,2 years on Airbnb,nill,1,"Place was fine and equipped with the shown items. Host was responsive. I booked it for a online exam and the place had good internet connection!
There were no toiletries.",Low
Spacious 1 BR Apartment Bahria | free WiFi+Netflix,146,https://a0.muscache.com/im/pictures/54e5ca52-57eb-498f-a6bc-3749334516c5.jpg?im_w=720,4 guests ·,1 bedroom,· 2.5 baths,34,14,F-6/2,Hosted by Wyne,4.63,36,Saif,13,4,"Islamabad, Pakistan",Islamabad,46,Highly recommended,Low
Spacious 1 BR Apartment Bahria | free WiFi+Netflix,146,https://a0.muscache.com/im/pictures/54e5ca52-57eb-498f-a6bc-3749334516c5.jpg?im_w=720,4 guests ·,1 bedroom,· 2.5 baths,34,14,F-6/2,Hosted by Wyne,4.63,36,Mohammad,42,3,1 year on Airbnb,nill,1,"The host is great but the place is old and needs serious maintenance.
the pillow covers had stains on them, the bedsheet had hair. the bathrooms were in serious need of deep cleansing and the faucets did not flow properly.
moreover, there was power outage for 1 hour with no backup.
I checked in around 230 pm and checked out at 7 pm as it was unacceptable to me.
I saw the pictures and thought it was beautiful but I was mistaken as reality was different.",Low
